tile_id,cl_png,image_height,image_width,grid_rows,grid_cols,unknown_pixels_total,c0_tumor,c0_stroma,c0_immune_cells,c0_necrosis,c0_other,c0_ignore,c1_tumor,c1_stroma,c1_immune_cells,c1_necrosis,c1_other,c1_ignore,c2_tumor,c2_stroma,c2_immune_cells,c2_necrosis,c2_other,c2_ignore,c3_tumor,c3_stroma,c3_immune_cells,c3_necrosis,c3_other,c3_ignore,c4_tumor,c4_stroma,c4_immune_cells,c4_necrosis,c4_other,c4_ignore,c5_tumor,c5_stroma,c5_immune_cells,c5_necrosis,c5_other,c5_ignore,c6_tumor,c6_stroma,c6_immune_cells,c6_necrosis,c6_other,c6_ignore,c7_tumor,c7_stroma,c7_immune_cells,c7_necrosis,c7_other,c7_ignore,c8_tumor,c8_stroma,c8_immune_cells,c8_necrosis,c8_other,c8_ignore,contrast_lr_tumor,contrast_tb_tumor,contrast_strip_lr_tumor,contrast_strip_tb_tumor,contrast_lr_stroma,contrast_tb_stroma,contrast_strip_lr_stroma,contrast_strip_tb_stroma,contrast_lr_immune_cells,contrast_tb_immune_cells,contrast_strip_lr_immune_cells,contrast_strip_tb_immune_cells,contrast_lr_necrosis,contrast_tb_necrosis,contrast_strip_lr_necrosis,contrast_strip_tb_necrosis,contrast_lr_other,contrast_tb_other,contrast_strip_lr_other,contrast_strip_tb_other,contrast_lr_ignore,contrast_tb_ignore,contrast_strip_lr_ignore,contrast_strip_tb_ignore,cellspread_tumor_maxmin,cellspread_tumor_std,cellspread_tumor_iqr,cellspread_ignore_maxmin,cellspread_ignore_std,cellspread_ignore_iqr,cellspread_necrosis_maxmin,cellspread_necrosis_std,cellspread_necrosis_iqr
JN_TS_170_tile_8842_4557,/mnt/c/Apps/QuPath-v0.6.0-Windows/projects/JN_HandE_QuPath/tiles_manual/JN_TS_170/JN_TS_170_tile_8842_4557_cl.png,7921,7921,3,3,0,0.2008264463,0.1666208965,0.0844101527,0.2632316058,0.1427407599,0.1421701389,0.1588978578,0.1461167430,0.0288243090,0.4559282239,0.1351149702,0.0751178961,0.1399020030,0.1246318297,0.0108283115,0.6305938648,0.0683742252,0.0256697658,0.1768834693,0.1525970133,0.0191693057,0.5095058403,0.1009854796,0.0408588918,0.1376037813,0.1258031499,0.0120988444,0.6343468799,0.0582543272,0.0318930172,0.1018255252,0.0933154911,0.0075424828,0.7383677269,0.0381781178,0.0207706562,0.1085023531,0.1402305728,0.0126096189,0.6205492424,0.0666788625,0.0514293503,0.1087834039,0.1121976581,0.0123455303,0.6729795589,0.0544034629,0.0392903859,0.0738660755,0.0676180843,0.0048405934,0.8114178719,0.0254783632,0.0167790117,0.0568728883,0.0694914915,0.0568728883,0.0694914915,0.0579610258,0.0391077180,0.0579610258,0.0391077180,0.0309925632,0.0314223435,0.0309925632,0.0314223435,0.2623642583,0.2517309929,0.2623642583,0.2517309929,0.0594581319,0.0665564223,0.0594581319,0.0665564223,0.0570796491,0.0451530176,0.0570796491,0.0451530176,0.1269603708,0.0401709632,0.0503955047,0.1253911272,0.0390517698,0.0257595845,0.5481862661,0.1634104633,0.1634737186
JN_TS_170_tile_9392_13541,/mnt/c/Apps/QuPath-v0.6.0-Windows/projects/JN_HandE_QuPath/tiles_manual/JN_TS_170/JN_TS_170_tile_9392_13541_cl.png,7921,7921,3,3,0,0.1514909034,0.1719213441,0.0192065542,0.3916920627,0.1060729454,0.1596161903,0.1372817057,0.1693289388,0.0170732792,0.3984950317,0.1023127431,0.1755083015,0.1386765381,0.1419579316,0.0161065197,0.4315458563,0.0824305556,0.1892825987,0.1476932808,0.1385979255,0.0142137964,0.4220513063,0.0726554163,0.2047882746,0.1382843664,0.1471801454,0.0138686237,0.4158802136,0.0819598212,0.2028268296,0.1218010281,0.1260087146,0.0137383395,0.5226808027,0.0732248173,0.1425462979,0.1960854281,0.1692335285,0.0202107725,0.3960623278,0.0855006026,0.1329073404,0.2102311452,0.1526449176,0.0220825732,0.3142694457,0.0893425929,0.2114293254,0.1739366678,0.1460548669,0.0178147957,0.4322054350,0.0769915060,0.1529967287,0.0202851261,0.0509346980,0.0202851261,0.0509346980,0.0219104284,0.0050916339,0.0219104284,0.0050916339,0.0019904894,0.0025739294,0.0019904894,0.0025739294,0.0588754657,0.0263985807,0.0588754657,0.0263985807,0.0105273618,0.0129938475,0.0105273618,0.0129938475,0.0041620601,0.0090245653,0.0041620601,0.0090245653,0.0884301172,0.0297450844,0.0356523014,0.0785219850,0.0290211008,0.0498301009,0.2084113570,0.0542275569,0.0354835285
JN_TS_171_tile_14764_4440,/mnt/c/Apps/QuPath-v0.6.0-Windows/projects/JN_HandE_QuPath/tiles_manual/JN_TS_171/JN_TS_171_tile_14764_4440_cl.png,7921,7921,3,3,0,0.0417194674,0.1595976814,0.0178637225,0.1084832702,0.2157108012,0.4566250574,0.0480714950,0.1592598648,0.0212551490,0.1168109532,0.2232633989,0.4313391392,0.0487805613,0.1629404844,0.0200157828,0.1141889061,0.1918656738,0.4622085916,0.0253040630,0.0877867084,0.0122556022,0.0787026838,0.2021445045,0.5938064381,0.0300620183,0.1160779661,0.0128115447,0.1047696728,0.2338138816,0.5024649166,0.0324466742,0.1149389579,0.0142787684,0.0996777219,0.2414518146,0.4972060629,0.0293682564,0.0919365530,0.0127053202,0.0945563590,0.1971460342,0.5742874770,0.0268972382,0.1056795234,0.0122620564,0.1132298946,0.2362874772,0.5056438103,0.0304344582,0.1164302112,0.0126152146,0.0999710170,0.2147876492,0.5257614497,0.0050899690,0.0172905236,0.0050899690,0.0172905236,0.0183295702,0.0559172477,0.0183295702,0.0559172477,0.0013617070,0.0071840210,0.0013617070,0.0071840210,0.0106984440,0.0105752863,0.0106984440,0.0105752863,0.0110345992,0.0057937623,0.0110345992,0.0057937623,0.0465142894,0.0851733163,0.0465142894,0.0851733163,0.0234764983,0.0090044509,0.0123512110,0.1624672989,0.0533631764,0.0635528581,0.0381082694,0.0119078359,0.0135521726
JN_TS_171_tile_15775_12550,/mnt/c/Apps/QuPath-v0.6.0-Windows/projects/JN_HandE_QuPath/tiles_manual/JN_TS_171/JN_TS_171_tile_15775_12550_cl.png,7921,7921,3,3,0,0.3351813590,0.1623073060,0.0326701676,0.3090362431,0.0893652433,0.0714396809,0.3274640575,0.1392741787,0.0211906073,0.3963414914,0.0636912958,0.0520383693,0.3492889118,0.1367962293,0.0219610882,0.3731318871,0.0685336318,0.0502882518,0.2759840453,0.1719900635,0.0231934070,0.3505942136,0.0833205684,0.0949177022,0.2674654951,0.1503955408,0.0156880096,0.4242390659,0.0634283223,0.0787835663,0.2463660172,0.1706108797,0.0202206178,0.4132476794,0.0760729694,0.0734818365,0.2983275941,0.1832547062,0.0288960629,0.3040132863,0.0942514635,0.0912568871,0.3198749613,0.1625249561,0.0229198938,0.3728222207,0.0681485434,0.0537094248,0.2938190140,0.1708512684,0.0194061352,0.3695011191,0.0742606462,0.0721618170,0.0066730185,0.0333042530,0.0066730185,0.0333042530,0.0130978994,0.0260844055,0.0130978994,0.0260844055,0.0077239321,0.0015332571,0.0077239321,0.0015332571,0.0640789809,0.0107243318,0.0640789809,0.0107243318,0.0160233426,0.0050234941,0.0160233426,0.0050234941,0.0205607882,0.0144539423,0.0205607882,0.0144539423,0.1029228946,0.0341837069,0.0514800122,0.0446294504,0.0163480653,0.0250741415,0.1202257796,0.0417420032,0.0457472778
JN_TS_171_tile_19515_13124,/mnt/c/Apps/QuPath-v0.6.0-Windows/projects/JN_HandE_QuPath/tiles_manual/JN_TS_171/JN_TS_171_tile_19515_13124_cl.png,7921,7921,3,3,0,0.3035276056,0.1574529385,0.0261881600,0.3504189624,0.0900652835,0.0723470500,0.2557106468,0.1571780375,0.0433659771,0.2736235414,0.1348725804,0.1352492169,0.1186224461,0.0793168905,0.0279153753,0.1412225953,0.1043300907,0.5285926022,0.3493360814,0.1691006047,0.0453796771,0.2423292945,0.1137644430,0.0800898994,0.3074247432,0.1352653902,0.0452837833,0.2082039823,0.1175529733,0.1862691277,0.0929060101,0.0725028111,0.0242854520,0.1175937719,0.1753947082,0.5173172467,0.3688844410,0.1948339933,0.0507383494,0.1718699782,0.1413764061,0.0722968320,0.2632630259,0.1219014262,0.0444640460,0.1454655893,0.1210022891,0.3039036235,0.0757745064,0.0877079029,0.0278278524,0.1020344066,0.1238764061,0.5827789256,0.2448150551,0.0100204250,0.2448150551,0.0100204250,0.0939533107,0.0034984853,0.0939533107,0.0034984853,0.0140925023,0.0085202451,0.0140925023,0.0085202451,0.1345891538,0.1152983750,0.1345891538,0.1152983750,0.0194650241,0.0189957156,0.0194650241,0.0189957156,0.4679849977,0.0742635040,0.4679849977,0.0742635040,0.2931099346,0.1124764525,0.1888022971,0.5104820937,0.2139330178,0.4372273473,0.2483845558,0.0815977609,0.1011066992
JN_TS_171_tile_19811_7552,/mnt/c/Apps/QuPath-v0.6.0-Windows/projects/JN_HandE_QuPath/tiles_manual/JN_TS_171/JN_TS_171_tile_19811_7552_cl.png,7921,7921,3,3,0,0.0890592000,0.1224757518,0.0299294077,0.1482093664,0.1563710973,0.4539551768,0.0541432882,0.1099386998,0.0237684015,0.1381165881,0.1708707675,0.5031622549,0.0434340565,0.0922717229,0.0196945305,0.1539023760,0.2172721534,0.4734251607,0.1760084277,0.1394395488,0.0308811802,0.1944455440,0.1370935309,0.3221317683,0.1256450110,0.1048407851,0.0278599735,0.1651299857,0.1288348862,0.4476893584,0.0764364107,0.0921227611,0.0244536906,0.1425028398,0.1425957798,0.5218885179,0.2438584711,0.1697233701,0.0396856348,0.2257481061,0.1394223485,0.1815620696,0.2034047881,0.1573253359,0.0345405494,0.2346921506,0.1622969089,0.2077402671,0.0962633437,0.0676596935,0.0274519341,0.1180272899,0.1127714646,0.5778262741,0.0975974293,0.1189633527,0.0975974293,0.1189633527,0.0598614977,0.0233407417,0.0598614977,0.0233407417,0.0096320225,0.0094285928,0.0096320225,0.0094285928,0.0513235036,0.0460797387,0.0513235036,0.0460797387,0.0132508070,0.0433410987,0.0132508070,0.0433410987,0.2051636460,0.1544713272,0.2051636460,0.1544713272,0.2004244146,0.0698170786,0.0995720170,0.3962642045,0.1403357011,0.1810304866,0.1166648606,0.0404854044,0.0519427042
JN_TS_171_tile_8684_11928,/mnt/c/Apps/QuPath-v0.6.0-Windows/projects/JN_HandE_QuPath/tiles_manual/JN_TS_171/JN_TS_171_tile_8684_11928_cl.png,7921,7921,3,3,0,0.0533778122,0.0906524047,0.0157037707,0.0965487259,0.1108297463,0.6328875402,0.0333035007,0.0851093766,0.0131184526,0.0616235241,0.1143100352,0.6925351107,0.0563052399,0.1225515094,0.0205944387,0.0851091885,0.1353436352,0.5800959883,0.1352906670,0.2216956100,0.0311555540,0.2694235999,0.1443300862,0.1981044829,0.0783514443,0.1741527920,0.0300777891,0.1270896235,0.1358785906,0.4544497605,0.0981264271,0.2376976409,0.0319649065,0.1387997258,0.2083491102,0.2850621895,0.1155407771,0.2702368859,0.0273167757,0.2991015266,0.1608997647,0.1269042700,0.1107542196,0.2400838181,0.0316602699,0.2245434753,0.1692200785,0.2237381387,0.0978300046,0.2304861111,0.0311508551,0.1366744146,0.1915227560,0.3123358586,0.0173158616,0.0603794828,0.0173158616,0.0603794828,0.0027167869,0.1474978415,0.0027167869,0.1474978415,0.0031780333,0.0135704129,0.0031780333,0.0135704129,0.1014968412,0.1390126593,0.1014968412,0.1390126593,0.0397186347,0.0537197275,0.0397186347,0.0537197275,0.0731992478,0.4141801240,0.0731992478,0.4141801240,0.1019871662,0.0335051474,0.0544489797,0.5656308407,0.2066217409,0.3563578496,0.2374780025,0.0843191440,0.1279947494
JN_TS_172_tile_12151_13518,/mnt/c/Apps/QuPath-v0.6.0-Windows/projects/JN_HandE_QuPath/tiles_manual/JN_TS_172/JN_TS_172_tile_12151_13518_cl.png,7921,7921,3,3,0,0.0252652950,0.1168504649,0.0032026228,0.6541051136,0.1635868629,0.0369896407,0.0188823104,0.1165312726,0.0027144791,0.6527965188,0.1436625819,0.0654128372,0.0186487029,0.2201743285,0.0032294536,0.4952492252,0.1607030533,0.1019952365,0.0287533131,0.1010034078,0.0031863504,0.6903977775,0.1567631063,0.0198960449,0.0267927152,0.1041594832,0.0029692263,0.7039449132,0.1380865136,0.0240471486,0.0191561105,0.1444459743,0.0025733480,0.5213936984,0.1359071116,0.1765237571,0.0216771407,0.0985868629,0.0025837925,0.7027584079,0.1490144341,0.0253793618,0.0255612257,0.0960761534,0.0029905740,0.7247616261,0.1265956135,0.0240148073,0.0164094066,0.1184973313,0.0024657082,0.5653875402,0.1317264979,0.1655135158,0.0071605096,0.0002838215,0.0071605096,0.0002838215,0.0555589662,0.0467985728,0.0555589662,0.0467985728,0.0002347520,0.0003688269,0.0002347520,0.0003688269,0.1550769451,0.0635855722,0.1550769451,0.0635855722,0.0136759135,0.0202053175,0.0136759135,0.0202053175,0.1205891540,0.0035033235,0.1205891540,0.0035033235,0.0123439066,0.0043476983,0.0066789152,0.1566277122,0.0625716217,0.0779480878,0.2295124009,0.0854641651,0.1373708678
JN_TS_172_tile_24654_13806,/mnt/c/Apps/QuPath-v0.6.0-Windows/projects/JN_HandE_QuPath/tiles_manual/JN_TS_172/JN_TS_172_tile_24654_13806_cl.png,7921,7921,3,3,0,0.1877994433,0.0802132117,0.0078259871,0.6609558655,0.0486517160,0.0145537764,0.1519361066,0.0883671532,0.0056225833,0.7075868014,0.0288968825,0.0175904731,0.1393639520,0.0771031336,0.0064764118,0.7406887052,0.0233450987,0.0130226986,0.1790536470,0.0903811401,0.0085440260,0.6536659667,0.0458432297,0.0225119904,0.1594672368,0.0877609238,0.0089115499,0.6644375725,0.0534290119,0.0259937051,0.1614443852,0.0883628504,0.0102259819,0.6868673482,0.0330050314,0.0200944029,0.1881842573,0.0885105315,0.0121206382,0.6525506485,0.0403015955,0.0183323290,0.2287480064,0.0963991486,0.0132139743,0.6112451665,0.0318342455,0.0185594587,0.2006383437,0.1225688705,0.0091790060,0.6066884757,0.0409687787,0.0199565255,0.0178635556,0.0461570352,0.0178635556,0.0461570352,0.0096433238,0.0205983507,0.0096433238,0.0205983507,0.0008697506,0.0048628787,0.0008697506,0.0048628787,0.0223573495,0.0795823604,0.0223573495,0.0795823604,0.0124925442,0.0040703075,0.0124925442,0.0040703075,0.0007748229,0.0038937884,0.0007748229,0.0038937884,0.0893840544,0.0275570723,0.0287170206,0.0129710065,0.0038965670,0.0025039299,0.1340002296,0.0427354065,0.0343166997
JN_TS_172_tile_25193_11341,/mnt/c/Apps/QuPath-v0.6.0-Windows/projects/JN_HandE_QuPath/tiles_manual/JN_TS_172/JN_TS_172_tile_25193_11341_cl.png,7921,7921,3,3,0,0.2919818928,0.1266273531,0.0191784320,0.5024581038,0.0447001263,0.0150540921,0.2613108556,0.1660810586,0.0265358048,0.4305393962,0.0732484826,0.0422844021,0.1815523129,0.1778588441,0.0738906107,0.2148931072,0.1728440657,0.1789610595,0.2134144837,0.0891788005,0.0084479307,0.6496949330,0.0271105125,0.0121533395,0.1536907942,0.1211263676,0.0125927596,0.6247125937,0.0497634297,0.0381140553,0.1284917042,0.1659853935,0.0626696729,0.4522735878,0.1254862139,0.0650934277,0.1528707530,0.0862421086,0.0073272498,0.7078347394,0.0311469812,0.0145781680,0.1439708042,0.1146290145,0.0138144986,0.6454308802,0.0579066412,0.0242481613,0.1589831554,0.1365579086,0.0127619949,0.5822615358,0.0669705579,0.0424648473,0.0630799856,0.0930067829,0.0630799856,0.0930067829,0.0594512947,0.0443794080,0.0594512947,0.0443794080,0.0381228887,0.0285670347,0.0381228887,0.0285670347,0.2035198485,0.2625455161,0.2035198485,0.2625455161,0.0874477391,0.0449228314,0.0874477391,0.0449228314,0.0815779116,0.0516694590,0.0815779116,0.0516694590,0.1634901885,0.0565724118,0.0605437307,0.1668077199,0.0520282450,0.0274107553,0.4929416322,0.1528005899,0.1931572923
